user_id,id,user,created_at,text,fav,RT,follower,follows,check
1190937627966312448,1270271228998111233,SkDPfs8Qwo47uEw,2020-06-09 08:27:16,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,363,604,
1261095697782173698,1270270959337889794,pyBejqwMMnitFM9,2020-06-09 08:26:11,RT @shiroi_suna_: ソロス配下のマドンナが超三密❗コロナがフェイクであることを絶賛自白中‼️ https://t.co/2ESlgs6kmf,0,4,353,231,
1451044650,1270270573956874245,shiroi_suna_,2020-06-09 08:24:39,ソロス配下のマドンナが超三密❗コロナがフェイクであることを絶賛自白中‼️ https://t.co/2ESlgs6kmf,7,4,6203,6752,
286634245,1270269791693991936,tanaka_takashi1,2020-06-09 08:21:33,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,324,818,
130121423,1270268523789422593,akiba2013,2020-06-09 08:16:31,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,361,187,
1060075834415833089,1270267371169607680,XpiiIyv09RD52ne,2020-06-09 08:11:56,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,605,499,
1213099024762331137,1270267141392969729,eF4cYzgeloxNBNx,2020-06-09 08:11:01,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,577,701,
1131817845984120832,1270266355548225537,v4y5L4dPvw0DWh9,2020-06-09 08:07:54,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,933,979,
861835632221462528,1270266213935923201,toreijou,2020-06-09 08:07:20,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,475,461,
1172261471264227328,1270265119902031874,daisy_daisy2610,2020-06-09 08:02:59,RT @patapatamanma: コロナはフェイクコロナは存在しない#コロナはフェイク#コロナは嘘 https://t.co/uCTeZuzGhs,0,5,231,387,
1249280625497927680,1270264956743630848,MSdKY6dCf5CJnDh,2020-06-09 08:02:20,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,713,890,
1249509751299248128,1270263564918374401,LoveandcourageQ,2020-06-09 07:56:48,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,159,266,
824926463656759297,1270260913287786496,0_0amirum0_0,2020-06-09 07:46:16,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,261,543,
1190226000606449664,1270260582810136576,poesakikenshi,2020-06-09 07:44:57,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,591,561,
1243425328803938304,1270259526688595968,garko1torao2,2020-06-09 07:40:46,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,93,27,
1195315388,1270258345488744451,oshilippee,2020-06-09 07:36:04,RT @justice0613: @nozomi37641 @neko_2222 とにかく去年の6月に戻ればいい！何故ならコロナはフェイクでマスコミやらが騒いだだけの事！フェイクと思った瞬間からコロナ脳といちいちコロナの話するのすら面倒臭い…とりあえず分かってる人達だけで…,0,4,61,60,
1195315388,1270258345488744451,oshilippee,2020-06-09 07:36:04,RT @justice0613: @nozomi37641 @neko_2222 とにかく去年の6月に戻ればいい！何故ならコロナはフェイクでマスコミやらが騒いだだけの事！フェイクと思った瞬間からコロナ脳といちいちコロナの話するのすら面倒臭い…とりあえず分かってる人達だけで…,0,4,61,60,
562882244,1270258276349820928,StarTatsumi,2020-06-09 07:35:47,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,1258,1817,
885797636288139264,1270257979887988736,l9DOMlB1A84jAud,2020-06-09 07:34:37,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,62,116,
1254000795701276675,1270257672328056832,hX9ivjE7WtdmeyB,2020-06-09 07:33:23,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,323,607,
959288626831015937,1270257513930186752,Black_reptiles,2020-06-09 07:32:46,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,216,361,
1048340000377470978,1270256635978498048,0um00omLHXyqpwB,2020-06-09 07:29:16,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,421,865,
1241173200135806976,1270256320763969536,saikaihantai_,2020-06-09 07:28:01,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,335,401,
1187502368629219329,1270256207177998336,anrk1RKAsD6YCDw,2020-06-09 07:27:34,新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,56,13,402,286,
481068653,1270254592941408259,tanuki0223,2020-06-09 07:21:09,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,1314,1330,
85048166,1270252891857498112,kezuru,2020-06-09 07:14:24,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,195,305,
107329380,1270252599422251008,mmh7371,2020-06-09 07:13:14,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,675,584,
1197025907568824320,1270252491729330177,osho311,2020-06-09 07:12:48,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,331,336,
132806867,1270249249989472256,orikaruto,2020-06-09 06:59:55,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,534,620,
4241644220,1270247939122712576,mic_tarou,2020-06-09 06:54:43,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,485,610,
1149670182979170304,1270245282593165312,kuma_kanpow,2020-06-09 06:44:10,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,222,156,
268146549,1270243087286059011,wikinger918,2020-06-09 06:35:26,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️ https://t.co/2ESlgs6kmf,0,127,119,143,
1105663639933997056,1270242701892481024,nozakimichika,2020-06-09 06:33:54,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,278,542,
440022093,1270242202728316928,kiichi08,2020-06-09 06:31:55,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,869,1643,
803936349740859392,1270241508369678336,Raru_15369,2020-06-09 06:29:10,RT @akb48_sousenkyo: 昔から高齢者が肺炎で死亡する事例がたくさんあるが事実を歪曲しコロナウイルスが原因であるとして人々を扇動している。マスクをしたり人と人の間隔を開ける行為は馬鹿馬鹿しい。コロナウイルス陽性結果を出しているのはインチキデタラメ事実無根の検査で…,0,13,489,204,
1261095697782173698,1270238402743382017,pyBejqwMMnitFM9,2020-06-09 06:16:49,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️ https://t.co/2ESlgs6kmf,0,127,353,231,
1451044650,1270236675222810624,shiroi_suna_,2020-06-09 06:09:57,ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️ https://t.co/2ESlgs6kmf,281,127,6203,6752,
1038619452642746368,1270236394363908096,MONMOCHAN1,2020-06-09 06:08:50,RT @HE0x1teK4CrnkKo: 近い将来全ての店がこうなります。コロナの裏で5/27に可決したスーパーシティ法案、超監視社会の序章、人と人を分断する為のフェイク騒動です。#ソーシャルディスタンスは社会実験https://t.co/W9mb56Fkgq,0,9,62,80,
2556609036,1270233844247957505,kingken777ken,2020-06-09 05:58:42,RT @Alishua_1111: @nhk_news 特許取得済マイクロソフト(ビルゲイツ)開発強制ワクチンルシファー悪魔の刻印入り脳も魂も乗っ取られます。他人が他人を乗っ取ることが可能コロナは95%フェイク！BCGワクチンの報道は、これを打たせる為！真実に気…,0,15,834,826,
427968887,1270232589907849217,lebleudeciel38,2020-06-09 05:53:43,RT @Alishua_1111: @nhk_news 特許取得済マイクロソフト(ビルゲイツ)開発強制ワクチンルシファー悪魔の刻印入り脳も魂も乗っ取られます。他人が他人を乗っ取ることが可能コロナは95%フェイク！BCGワクチンの報道は、これを打たせる為！真実に気…,0,15,6097,1391,
1451044650,1270232219332698112,shiroi_suna_,2020-06-09 05:52:15,超三密のこの映像が、コロナはフェイクであることの何よりの証拠‼️ https://t.co/RspgKFzKJ8,5,2,6203,6752,
935110580062449665,1270231388327800833,black_smoke__cw,2020-06-09 05:48:57,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,431,198,
570007092,1270230079881146368,puppys4yyst,2020-06-09 05:43:45,RT @shiroi_suna_: 🔴三密万歳───コロナはフェイク合成かも知れませんが、マスクなど誰もせずに猛烈に「三密」しているこの映像が、コロナはフェイクウイルスであることの何よりの証拠です。ソロス自らそれを自白しているようなものです。.https://t.co/…,0,1,348,457,
1451044650,1270226468254044165,shiroi_suna_,2020-06-09 05:29:24,🔴三密万歳───コロナはフェイク合成かも知れませんが、マスクなど誰もせずに猛烈に「三密」しているこの映像が、コロナはフェイクウイルスであることの何よりの証拠です。ソロス自らそれを自白しているようなものです。.https://t.co/k9towK6Jpf https://t.co/RspgKFzKJ8,2,1,6203,6752,
70652196,1270201174239490049,discus2005,2020-06-09 03:48:53,RT @sx_cjp: コロナ🦠covid-19の後遺症なんかデマだフェイクだ気のせいだ心因性だという🐎🦌さんに良く見てもらいたいツイ。,0,11,1096,2405,
1255065222546485248,1270178857769828352,Asachin06899932,2020-06-09 02:20:13,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,26,23,
1181605006228643840,1270170513508188160,RABDe500,2020-06-09 01:47:03,RT @ototoi_kiyagare: 「根拠なき陰謀論」の根拠が続々と発覚してますね🤣【芋掘り】「オバマゲート」トランプ米大統領が主張　コロナ対応で支持率低下？、再選へ攻勢　主要メディアは一蹴「根拠なき陰謀論」 |  沖縄タイムス＋フェイク https://t.co/V…,0,107,242,246,
1249280625497927680,1270169959679660032,MSdKY6dCf5CJnDh,2020-06-09 01:44:51,RT @ototoi_kiyagare: 「根拠なき陰謀論」の根拠が続々と発覚してますね🤣【芋掘り】「オバマゲート」トランプ米大統領が主張　コロナ対応で支持率低下？、再選へ攻勢　主要メディアは一蹴「根拠なき陰謀論」 |  沖縄タイムス＋フェイク https://t.co/V…,0,107,713,890,
3075735624,1270168671428608000,9205e2e91b0f49a,2020-06-09 01:39:44,RT @ototoi_kiyagare: 「根拠なき陰謀論」の根拠が続々と発覚してますね🤣【芋掘り】「オバマゲート」トランプ米大統領が主張　コロナ対応で支持率低下？、再選へ攻勢　主要メディアは一蹴「根拠なき陰謀論」 |  沖縄タイムス＋フェイク https://t.co/V…,0,107,899,238,
1166489876709031938,1270167445118971904,sinma2921,2020-06-09 01:34:52,RT @KIALOVEJUN1: @pecko178 https://t.co/C43klPhxscビルゲイツ やロスチャイルド？闇の支配層？のフェイクパンデミックであり目的はワクチンビジネスさらなる目的は人類削減 監視社会だと思います。コロナウィルスもフェイクな…,0,7,5,34,
1051776508241403905,1270163624720429057,nahokokawazuru,2020-06-09 01:19:41,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,74,562,
1062708495315681281,1270155318001950720,ohagilovesweet,2020-06-09 00:46:40,RT @patapatamanma: コロナはフェイクコロナは存在しない#コロナはフェイク#コロナは嘘,0,5,1300,1116,
707170047173636096,1270154832859394048,indian_lineman,2020-06-09 00:44:45,@foggilizer コロナ騒動といふ大虚構によってこの国のフェイクありきの統治スタイルが完全に露呈しました。この日本から見せかけだけの法治主義や情報統制は全て廃棄されて、列島に寄生するアンチ日本人は全て厳しく処分されるべきです。,1,1,383,139,
783619003533041664,1270146228941017089,rinarinarin073,2020-06-09 00:10:33,RT @patapatamanma: コロナはフェイクコロナは存在しない#コロナはフェイク#コロナは嘘,0,5,837,1234,
2909998830,1270141054692421639,patapatamanma,2020-06-08 23:50:00,コロナはフェイクコロナは存在しない#コロナはフェイク#コロナは嘘 https://t.co/uCTeZuzGhs,10,5,524,559,
309965968,1270140270412087296,rapid8739,2020-06-08 23:46:53,RT @park_mimisaaa: 先程、20名のリア友、ママ友に聞いてみた。コロナってフェイクなの？ただの風邪なの？とどうした？頭おかしくなっかたか？これだけ大変な状況の中で何言ってんだ？？と言われたwコロナはフェイク、ただの風邪と言えば、私の周り全員が否定…,0,3,137,134,
2289649969,1270127687374213120,nanaironokibou,2020-06-08 22:56:53,RT @efta_podia: 実際社会においても、コロナはフェイクだ世論誘導の為の罠だと訴えた暁にはヒステリックな十字砲火を食らうはめになる。あぁ、ひどい目に遭ったさ。,0,1,2648,2903,
1196589488551579648,1270122403255984128,Achan2030,2020-06-08 22:35:53,RT @HE0x1teK4CrnkKo: 近い将来全ての店がこうなります。コロナの裏で5/27に可決したスーパーシティ法案、超監視社会の序章、人と人を分断する為のフェイク騒動です。#ソーシャルディスタンスは社会実験https://t.co/W9mb56Fkgq,0,9,358,729,
210798420,1270114575904464896,hino_kunugi,2020-06-08 22:04:47,RT @love32rabbit: どうなったら、コロナなんて存在しない、これは陰謀なんだってゆう考えになるんだろうじゃあ、ブラジルで死者がたくさん出ているのは何？海外で医療崩壊してるのはなぜ？それもフェイクだと言うの？んなバカな話しあるかいじゃあ現地行ってみてき…,0,10,1001,1170,
1253804978348584962,1270104272139546624,kVrCfsUB8uT5XSp,2020-06-08 21:23:50,RT @Alishua_1111: @nhk_news 特許取得済マイクロソフト(ビルゲイツ)開発強制ワクチンルシファー悪魔の刻印入り脳も魂も乗っ取られます。他人が他人を乗っ取ることが可能コロナは95%フェイク！BCGワクチンの報道は、これを打たせる為！真実に気…,0,15,1750,1853,
2905882429,1270097765633101824,mantos007,2020-06-08 20:57:59,RT @watsikara: コロナ😷もフェイクhttps://t.co/TjOGDhQuxTそして、天皇もフェイクhttps://t.co/kVPdVx36nI癌は無いhttps://t.co/O3MGzCfwBB有名人はみな旧ユダヤ人イルミナティ一族である、h…,0,11,7,24,
3151369794,1270092728890568716,kikou_mewan,2020-06-08 20:37:58,RT @TokyoJapanF1: #QNN外患誘致罪は死刑。外患援助罪は懲役2年以上/無期/死刑。フェイクMAGAはどうなると思う？トランプについてhttps://t.co/ibgfKmuQTEコロナウイルス対策https://t.co/qDQ5zwSncU…,0,40,1474,2299,
922738723,1270091230878117889,yuki0618_kunn,2020-06-08 20:32:01,RT @yuki0618_kunn: コロナうつにならない為にテレビのニュースは1日2回までらしい(⌒-⌒; )→私なんかもうテレビのニュース番組は基本見ない‼️当たり前、コロナうつ予防。新聞🗞がよい！テレビ番組、ニュース番組はコロナで煽る(あおる)だけ！危険なフェイクニュー…,0,1,415,384,
1254338417539772416,1270068977658519555,zzr3796a,2020-06-08 19:03:35,RT @ototoi_kiyagare: 「根拠なき陰謀論」の根拠が続々と発覚してますね🤣【芋掘り】「オバマゲート」トランプ米大統領が主張　コロナ対応で支持率低下？、再選へ攻勢　主要メディアは一蹴「根拠なき陰謀論」 |  沖縄タイムス＋フェイク https://t.co/V…,0,107,1032,1246,
940527672735629312,1270044832199667715,Umitanmanman,2020-06-08 17:27:38,RT @R49V7FmAbGNanNk: 【コロナの時系列の復習🐟】今回は大騒動だからちょっと丁寧にやってくぞ。正直フェイクを見破るのは簡単だが、未来のヤラセを予測するのはめちゃくちゃ難易度高いし人によって流派が違う。わいのやり方なのでまぁ…悪しからず…,0,64,844,1542,
985322746526625793,1270030900227534848,erie0917,2020-06-08 16:32:17,RT @akb48_sousenkyo: コロナウイルスはフェイク。コロナウイルスにかかったとされる患者の数は、従来からある肺炎の患者の数と同じであり、肺炎とされる患者がいなくなっているので、肺炎の患者を、コロナウイルスの患者であると言って、人々の恐怖心を煽り、経済崩壊工作を進…,0,8,68,255,
870285155142782976,1270028307627573248,efta_podia,2020-06-08 16:21:59,実際社会においても、コロナはフェイクだ世論誘導の為の罠だと訴えた暁にはヒステリックな十字砲火を食らうはめになる。あぁ、ひどい目に遭ったさ。,2,1,798,729,
2852468744,1270027871650603008,mtiwama,2020-06-08 16:20:15,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,65,163,
985322746526625793,1270024246882791430,erie0917,2020-06-08 16:05:51,RT @akb48_sousenkyo: 昔から高齢者が肺炎で死亡する事例がたくさんあるが事実を歪曲しコロナウイルスが原因であるとして人々を扇動している。マスクをしたり人と人の間隔を開ける行為は馬鹿馬鹿しい。コロナウイルス陽性結果を出しているのはインチキデタラメ事実無根の検査で…,0,13,68,255,
1214221326669340673,1270002965726687234,7kCx5EO1mRPt7eN,2020-06-08 14:41:17,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,1447,2007,
586616418,1269999257433473024,IKUKOJAPAN8763,2020-06-08 14:26:33,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,2419,2645,
933270442390970368,1269998076212555777,kinakopower,2020-06-08 14:21:51,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,2268,4927,
1226843111235567617,1269991180176986114,elephant_latte,2020-06-08 13:54:27,RT @Space_417: トランプを嫌いな人も多いだろう私もコロナ禍になるまでは彼はコロナがフェイクと知っているだからマスクもつけずに抗マラリア薬を飲んでみせるパフォーマンスをしたこの映像はパフォーマンスかもしれないしかし教会の前で本気で悪魔と戦うことを誓った#…,0,19,3,18,
969694480457654272,1269980892836982785,o3m6b8wFO9SOHNG,2020-06-08 13:13:34,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,3627,4917,
4361193672,1269966565459410944,ijyuijyu33,2020-06-08 12:16:38,RT @Alishua_1111: @nhk_news 特許取得済マイクロソフト(ビルゲイツ)開発強制ワクチンルシファー悪魔の刻印入り脳も魂も乗っ取られます。他人が他人を乗っ取ることが可能コロナは95%フェイク！BCGワクチンの報道は、これを打たせる為！真実に気…,0,15,84,253,
1151274572110393346,1269948964066844673,HirokoHny,2020-06-08 11:06:42,RT @justice0613: @nozomi37641 @neko_2222 とにかく去年の6月に戻ればいい！何故ならコロナはフェイクでマスコミやらが騒いだだけの事！フェイクと思った瞬間からコロナ脳といちいちコロナの話するのすら面倒臭い…とりあえず分かってる人達だけで…,0,4,245,332,
544151069,1269939877807718400,AK87639796,2020-06-08 10:30:35,RT @timobobby1: @nrR2ppeIR8msbev @chouchouhanabi てっきり電子顕微鏡でウイルスを同定したものだと思い込んでました。これが本当だとしたらコロナ完全にフェイクやんけ！,0,3,3651,4999,
1257342783393693696,1269919708817395714,EPXIimmEGb6SB61,2020-06-08 09:10:27,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,36,45,
985014934542012416,1269919342830817282,RISETT12,2020-06-08 09:08:59,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,7820,7980,
1255126441240354816,1269911716621504512,satoto88,2020-06-08 08:38:41,RT @park_mimisaaa: 先程、20名のリア友、ママ友に聞いてみた。コロナってフェイクなの？ただの風邪なの？とどうした？頭おかしくなっかたか？これだけ大変な状況の中で何言ってんだ？？と言われたwコロナはフェイク、ただの風邪と言えば、私の周り全員が否定…,0,3,38,49,
1005981685324787713,1269909783378751488,egN7YjL9V6czIJl,2020-06-08 08:31:00,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,2114,2465,
105412993,1269908748291567617,simukasu,2020-06-08 08:26:54,RT @KIALOVEJUN1: @pecko178 https://t.co/C43klPhxscビルゲイツ やロスチャイルド？闇の支配層？のフェイクパンデミックであり目的はワクチンビジネスさらなる目的は人類削減 監視社会だと思います。コロナウィルスもフェイクな…,0,7,1598,2841,
105412993,1269908748291567617,simukasu,2020-06-08 08:26:54,RT @KIALOVEJUN1: @pecko178 https://t.co/C43klPhxscビルゲイツ やロスチャイルド？闇の支配層？のフェイクパンデミックであり目的はワクチンビジネスさらなる目的は人類削減 監視社会だと思います。コロナウィルスもフェイクな…,0,7,1598,2841,
2678847961,1269903832839974912,Ban1976Tiger,2020-06-08 08:07:22,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,2017,2210,
1110147508355817472,1269899754416160768,xOgv51L4Ux8MPjY,2020-06-08 07:51:09,RT @park_mimisaaa: @cLPAoPQImekjEs0 経緯説明だけでハアハア疲れてますが😂😂でも大丈夫！コロナはフェイクと騒いでる人達が、本当にTwitter内だけなんだなって思いました😂フェイクだと思ってる人達も自分たちで調査したらいいのに🤣,0,1,669,1468,
1081949578516033536,1269894374457929728,kirohisky3,2020-06-08 07:29:47,RT @rinarinarin073: コロナがフェイクだと気付くとワクチン？はっ？おかしくね？て所にも気付く。母から電磁波や食品添加物、人工地震...小さい頃から言い聞かされていた小さい時はそんな事あるの？と疑問だったけど、全て正しかったよ。疑ってご…,0,1,40,54,
3270382686,1269876213931098112,yh198707yh,2020-06-08 06:17:37,RT @shiroi_suna_: 🔴結論世界的なコロナ大騒動は、完全なフェイク (茶番) です❗その目的は、社会破壊による新世界秩序 (NWO) と世界政府の創出です‼️⚠️⚠️⚠️ https://t.co/xINlgAln79,0,9,22,109,
108483508,1269867427698900992,sorafune55,2020-06-08 05:42:42,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,9947,10734,
995663659,1269866950437376000,CocoSlipcover,2020-06-08 05:40:48,RT @LaiaSijin: @kskgroup2017 私が調べたところでは、このニュースの出所は共同通信一社です。また、産経新聞はこのニュースを削除しています。共同通信は以前からヤバイです。最近では、アビガンは新型コロナに有効な結果を示されなかったと大誤報を報じていま…,0,60,370,650,
1085660597843161089,1269866935182753793,park_mimisaaa,2020-06-08 05:40:44,@cLPAoPQImekjEs0 経緯説明だけでハアハア疲れてますが😂😂でも大丈夫！コロナはフェイクと騒いでる人達が、本当にTwitter内だけなんだなって思いました😂フェイクだと思ってる人達も自分たちで調査したらいいのに🤣,3,1,542,547,
797045051159236608,1269860071833395202,16sara_1,2020-06-08 05:13:28,RT @shiroi_suna_: 🔴結論世界的なコロナ大騒動は、完全なフェイク (茶番) です❗その目的は、社会破壊による新世界秩序 (NWO) と世界政府の創出です‼️⚠️⚠️⚠️ https://t.co/xINlgAln79,0,9,810,484,
608758716,1269850108130062337,ayas50314521,2020-06-08 04:33:53,RT @t0rajnr: 中国批判声明を出さない？本当か??尖閣は？沖縄や北海道は？ほんでコロナウィルスは？おい。日本の政治家よく聞け。俺たちはこれが事実ならお前らを絶対に許さんぞ。そして共同通信さん。これがフェイクだったら許さんぞ。笑えなさすぎるからな。#中国批判声明…,0,16,121,204,
324709442,1269848241807323136,sarudemo6115,2020-06-08 04:26:28,RT @timobobby1: @nrR2ppeIR8msbev @chouchouhanabi てっきり電子顕微鏡でウイルスを同定したものだと思い込んでました。これが本当だとしたらコロナ完全にフェイクやんけ！,0,3,584,723,
342104250,1269847409649086465,milky9uarose,2020-06-08 04:23:09,RT @mmm08555211: @pecko178 トランプもコロナをフェイクだとは言わない、つまりあちら側の人間。,0,1,54,142,
342104250,1269847260226924544,milky9uarose,2020-06-08 04:22:34,RT @KIALOVEJUN1: @pecko178 https://t.co/C43klPhxscビルゲイツ やロスチャイルド？闇の支配層？のフェイクパンデミックであり目的はワクチンビジネスさらなる目的は人類削減 監視社会だと思います。コロナウィルスもフェイクな…,0,7,54,142,
